local_id,local_name,local_slug,supabase_id,supabase_name,supabase_slug,match_method,confidence,local_category,supabase_category,local_equipment,supabase_equipment,local_video_asset,supabase_media_path,status,reason
3049,Trap Bar Shrug,trap-bar-shrug,188,Trap Bar Shrug,trap-bar-shrug,EXACT_SLUG,1.00,Back,BACK and TRAPEZIUS,Barbell,Trap Bar,,video/BACK and TRAPEZIUS/videos/Trap Bar Shrug.mp4,CONFLICT,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: trap bar shrug; local alias equals Supabase slug: trap bar shrug; incompatible  equipment
3050,Shrug with Stirrups,shrug-with-stirrups,,,,UNMATCHED,0.00,Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3051,Seated Shrug,seated-shrug,187,Seated Shrug,seated-shrug,EXACT_SLUG,1.00,Back,BACK and TRAPEZIUS,Lever (plate loaded),Lever (plate loaded),,video/BACK and TRAPEZIUS/videos/Seated Shrug.mp4,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: seated shrug; local alias equals Supabase slug: seated shrug
3052,Gripless Shrug,gripless-shrug,177,Gripless Shrug,gripless-shrug,EXACT_SLUG,1.00,Back,BACK and TRAPEZIUS,Sled,Sled,,video/BACK and TRAPEZIUS/videos/Gripless Shrug (Back).mp4,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: gripless shrug; local alias equals Supabase slug: gripless shrug
3053,Inverted Shrug,inverted-shrug,178,Inverted Shrug,inverted-shrug,EXACT_SLUG,1.00,Back,BACK and TRAPEZIUS,Body Weight,Body Weight,,video/BACK and TRAPEZIUS/videos/Inverted Shrug (Back).mp4,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: inverted shrug; local alias equals Supabase slug: inverted shrug
3054,Seated Shoulder External Rotation,seated-shoulder-external-rotation,,,,UNMATCHED,0.00,Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3055,Seated Shoulder External Rotation: Standing,seated-shoulder-external-rotation-standing,,,,UNMATCHED,0.00,Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3056,Lying Shoulder External Rotation,lying-shoulder-external-rotation,,,,UNMATCHED,0.00,Back,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3057,Upright Shoulder External Rotation (with support),upright-shoulder-external-rotation-with-support,,,,UNMATCHED,0.00,Back,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3058,Shoulder External Rotation,shoulder-external-rotation,,,,UNMATCHED,0.00,Back,,Lever (plate loaded),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3059,Standing Shoulder Internal Rotation,standing-shoulder-internal-rotation,,,,UNMATCHED,0.00,Back,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3060,Shoulder Internal Rotation,shoulder-internal-rotation,630,Shoulder Internal Rotation,shoulder-internal-rotation,EXACT_SLUG,1.00,Back,shoulders,Dumbbell,Dumbbell,,video/shoulders/gif-female/Shoulder Internal Rotation femme.gif,CONFLICT,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: shoulder internal rotation; local alias equals Supabase slug: shoulder internal rotation; incompatible category
3061,Shoulder Internal Rotation: on floor,shoulder-internal-rotation-on-floor,630,Shoulder Internal Rotation,shoulder-internal-rotation,REVIEW,0.60,Back,shoulders,Dumbbell,Dumbbell,,video/shoulders/gif-female/Shoulder Internal Rotation femme.gif,CONFLICT,candidate similarity score 0.60; incompatible category
3062,Chest Dip: kneeling,chest-dip-kneeling,,,,UNMATCHED,0.00,Chest,,Assisted,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3063,Bench Press: Power Lift,bench-press-power-lift,199,Bench Press,bench-press,REVIEW,0.50,Chest,Chest,Barbell,Barbell,,video/Chest/gif-male/bench press male.gif,CONFLICT,candidate similarity score 0.50; incompatible category
3064,Decline Bench Press,decline-bench-press,248,Decline Barbell Bench Press,decline-barbell-bench-press,HIGH_CONFIDENCE,0.75,Chest,Chest,Barbell,Barbell,,video/Chest/gif-female/barbell-decline-bench-press male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
3065,Flies,fly,194,Cable Fly,cable-fly,REVIEW,0.50,Chest,Chest,Cable,Cable,,video/Chest/gif-female/cable-fly femme.gif,CONFLICT,candidate similarity score 0.50; multiple equal-confidence Supabase candidates
3066,Flies: Lying Fly,fly-lying-fly,210,Lying Chest Fly,lying-chest-fly,HIGH_CONFIDENCE,0.67,Chest,Chest,Cable,Cable,,video/Chest/videos/Flies  Lying Fly (Chest).mp4,HIGH_CONFIDENCE,context-constrained similarity score 0.67
3067,Flies: Seated Fly,fly-seated-fly,237,Seated Chest Fly,seated-chest-fly,HIGH_CONFIDENCE,0.67,Chest,Chest,Cable,Cable,,video/Chest/videos/Flies  Seated Fly (Chest).mp4,HIGH_CONFIDENCE,context-constrained similarity score 0.67
3068,Flies: Standing Fly,fly-standing-fly,614,Standing Cable Reverse Fly,standing-cable-reverse-fly,REVIEW,0.50,Chest,shoulders,Cable,Cable,,video/shoulders/gif-male/Standing cable reverse fly male.gif,CONFLICT,candidate similarity score 0.50; incompatible category
3069,Presses,press,199,Bench Press,bench-press,REVIEW,0.50,Chest,Chest,Cable,Barbell,,video/Chest/gif-male/bench press male.gif,CONFLICT,candidate similarity score 0.50; incompatible  equipment
3070,Presses: Bench Press,press-bench-press,199,Bench Press,bench-press,REVIEW,0.74,Chest,Chest,Cable,Barbell,,video/Chest/gif-male/bench press male.gif,CONFLICT,candidate similarity score 1.00; incompatible  equipment
3071,Presses: Chest Press Standing,press-chest-press-standing,220,Chest Press,chest-press,REVIEW,0.67,Chest,Chest,Cable,Lever (plate loaded),,video/Chest/gif-male/Chest press male.gif,CONFLICT,candidate similarity score 0.67; incompatible  equipment
3072,Presses: Decline Chest Press,press-decline-chest-press,220,Chest Press,chest-press,REVIEW,0.67,Chest,Chest,Cable,Lever (plate loaded),,video/Chest/gif-male/Chest press male.gif,CONFLICT,candidate similarity score 0.67; incompatible  equipment
3073,Fly,fly,,,,UNMATCHED,0.00,Chest,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3074,Chest Press,chest-press,220,Chest Press,chest-press,EXACT_SLUG,1.00,Chest,Chest,Lever (plate loaded),Lever (plate loaded),,video/Chest/gif-male/Chest press male.gif,CONFLICT,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: chest press; local alias equals Supabase slug: chest press; incompatible category
3075,Decline Chest Press,decline-chest-press,220,Chest Press,chest-press,HIGH_CONFIDENCE,0.67,Chest,Chest,Lever (plate loaded),Lever (plate loaded),,video/Chest/gif-male/Chest press male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
3076,Flies: Pec Deck Fly,fly-pec-deck-fly,240,Pec Deck,pec-deck,HIGH_CONFIDENCE,0.67,Chest,Chest,Lever (selectorized),Machine,,video/Chest/gif-female/Peck deck  femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
3077,Presses: Chest Press alternative machine,press-chest-press-alternative-machine,213,Machine Chest Press,machine-chest-press,HIGH_CONFIDENCE,0.75,Chest,Chest,Lever (selectorized),Machine,,video/Chest/gif-female/chest-press-machine male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
3078,Standing Chest Dip,standing-chest-dip,,,,UNMATCHED,0.00,Chest,,Sled,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3079,Push-up: Archer,push-up-archer,,,,UNMATCHED,0.00,Chest,,Body Weight,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3080,Push-up: Incline,push-up-incline,,,,UNMATCHED,0.00,Chest,,Body Weight,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3081,Push-up: on knees,push-up-on-knees,,,,UNMATCHED,0.00,Chest,,Body Weight,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3082,Clap Push-up,clap-push-up,238,Clap Push-Up,clap-push-up,EXACT_SLUG,1.00,Chest,Chest,Plyometric,Plyometric,,video/Chest/gif-male/push up with clap male.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: clap push up; local alias equals Supabase slug: clap push up
3083,Depth Push-up,depth-push-up,230,Push-Up,push-up,REVIEW,0.67,Chest,Chest,Plyometric,Body Only,,video/Chest/videos/Push-up (Chest).mp4,CONFLICT,candidate similarity score 0.67; incompatible  equipment
3084,Incline Chest Press,incline-chest-press,233,Incline Cable Chest Press,incline-cable-chest-press,HIGH_CONFIDENCE,0.75,Chest,Chest,Cable,Cable,,video/Chest/gif-male/Incline cable chest press male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
3085,Incline Fly,incline-fly,206,Incline Chest Fly,incline-chest-fly,ALIAS_MEDIA_MATCH,0.99,Chest,Chest,Cable,Cable,Incline Fly chest .mp4,video/Chest/videos/Incline Fly chest .mp4,VERIFIED,local linked video filename equals Supabase media filename: Incline Fly chest .mp4
3086,Incline Chest Press: on Military Press Machine,incline-chest-press-on-military-press-machine,213,Machine Chest Press,machine-chest-press,REVIEW,0.50,Chest,Chest,Lever (plate loaded),Machine,,video/Chest/gif-female/chest-press-machine male.gif,REVIEW,candidate similarity score 0.50
3087,Decline Push-up: on stability ball,decline-push-up-on-stability-ball,,,,UNMATCHED,0.00,Chest,,Body Weight,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3088,Standing Fly,standing-fly,614,Standing Cable Reverse Fly,standing-cable-reverse-fly,REVIEW,0.50,Chest,shoulders,Cable Standing Fly,Cable,,video/shoulders/gif-male/Standing cable reverse fly male.gif,CONFLICT,candidate similarity score 0.50; incompatible category
3089,Incline Shoulder Raise,incline-shoulder-raise,223,Incline Shoulder Raise,incline-shoulder-raise-chest,EXACT_NAME,1.00,Chest,Chest,Barbell,Barbell,,video/Chest/videos/Incline Shoulder Raise (Chest).mp4,VERIFIED,normalized local name equals normalized Supabase name; local alias equals Supabase name: incline shoulder raise
3090,Push-up Plus,push-up-plus,230,Push-Up,push-up,REVIEW,0.67,Chest,Chest,Body Weight,Body Only,,video/Chest/videos/Push-up (Chest).mp4,CONFLICT,candidate similarity score 0.67; incompatible  equipment
3091,Bent Knee Good-morning,bent-knee-good-morning,,,,UNMATCHED,0.00,Hips,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3092,Deadlifts,deadlift,175,Deadlift,deadlift,EXACT_SLUG,1.00,Hips,BACK and TRAPEZIUS,Barbell,Barbell,Deadlift .mp4,video/BACK and TRAPEZIUS/videos/Deadlift .mp4,CONFLICT,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: deadlift; local alias equals Supabase slug: deadlift; local linked video filename equals Supabase media filename: Deadlift .mp4; incompatible category
3093,Deadlifts: Stiff-leg Deadlift Straight-back,deadlift-stiff-leg-deadlift-straight-back,523,Stiff Leg Deadlift,stiff-leg-deadlift,REVIEW,0.60,Hips,full legs,Barbell,Barbell,,video/full legs/gif-male/stiff leg deadlift male.gif,CONFLICT,candidate similarity score 0.60; incompatible category
3094,Hip Thrust,hip-thrust,604,Hip Thrust,hip-thrust,EXACT_SLUG,1.00,Hips,full legs,Barbell,Barbell,Barbell Hip Thrust.mp4,video/full legs/gif-female/Hip thrust femme.gif,CONFLICT,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: hip thrust; local alias equals Supabase slug: hip thrust; incompatible category
3095,Lunge,lunge,,,,UNMATCHED,0.00,Hips,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3096,Lunge: Rear Lunge,lunge-rear-lunge,,,,UNMATCHED,0.00,Hips,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3097,Single Leg Split Squat,single-leg-split-squat,,,,UNMATCHED,0.00,Hips,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3098,Single Leg Split Squat: Single Leg Squat,single-leg-split-squat-single-leg-squat,,,,UNMATCHED,0.00,Hips,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3099,Single Leg Split Squat: Split Squat,single-leg-split-squat-split-squat,,,,UNMATCHED,0.00,Hips,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3100,Squat,squat,521,Hack Squat,hack-squat,REVIEW,0.50,Hips,full legs,Barbell,Barbell,,video/full legs/gif-female/Hack squat femme.gif,CONFLICT,candidate similarity score 0.50; incompatible category
3101,Squat: Front Squat,squat-front-squat,,,,UNMATCHED,0.00,Hips,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3102,Squat: Full Squat,squat-full-squat,,,,UNMATCHED,0.00,Hips,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3103,Squat: Safety Squat,squat-safety-squat,,,,UNMATCHED,0.00,Hips,,Barbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3104,Step-up,step-up,603,Step Up,step-up,EXACT_SLUG,1.00,Hips,full legs,Barbell,Barbell,,video/full legs/gif-female/Step up femme.gif,CONFLICT,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: step up; local alias equals Supabase slug: step up; incompatible category
3105,Rear Lunge,rear-lunge,,,,UNMATCHED,0.00,Hips,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3106,Split Squat,split-squat,,,,UNMATCHED,0.00,Hips,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3107,Split Squat: Two Arms,split-squat-two-arms,,,,UNMATCHED,0.00,Hips,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3108,Standing Hip Extension: Bent-over,standing-hip-extension-bent-over,,,,UNMATCHED,0.00,Hips,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3109,Stiff-leg Deadlift,stiff-leg-deadlift,523,Stiff Leg Deadlift,stiff-leg-deadlift,EXACT_SLUG,1.00,Hips,full legs,Cable,Barbell,,video/full legs/gif-male/stiff leg deadlift male.gif,CONFLICT,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: stiff leg deadlift; local alias equals Supabase slug: stiff leg deadlift; incompatible category equipment
3110,Stiff-leg Deadlift: Straight-back,stiff-leg-deadlift-straight-back,,,,UNMATCHED,0.00,Hips,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3111,Step-up: Step Down,step-up-step-down,,,,UNMATCHED,0.00,Hips,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3112,Deadlift,deadlift,175,Deadlift,deadlift,EXACT_SLUG,1.00,Hips,BACK and TRAPEZIUS,Lever (plate loaded),Barbell,Deadlift .mp4,video/BACK and TRAPEZIUS/videos/Deadlift .mp4,CONFLICT,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: deadlift; local alias equals Supabase slug: deadlift; local linked video filename equals Supabase media filename: Deadlift .mp4; incompatible category equipment
3113,Deadlift: Stiff-leg Deadlift Straight-back,deadlift-stiff-leg-deadlift-straight-back,,,,UNMATCHED,0.00,Hips,,Lever (plate loaded),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3114,Leg Presses,leg-press,551,Leg Press,leg-press,EXACT_SLUG,1.00,Hips,full legs,Lever (plate loaded),Machine,Leg Press (Feet Shoulder-Width).mp4,video/full legs/gif-female/Leg press femme.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: leg press; local alias equals Supabase slug: leg press
3115,Leg Presses: 45° Leg Press,leg-press-45-leg-press,551,Leg Press,leg-press,HIGH_CONFIDENCE,0.67,Hips,full legs,Lever (plate loaded),Machine,,video/full legs/gif-female/Leg press femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
3116,Leg Presses: Lying Leg Press,leg-press-lying-leg-press,551,Leg Press,leg-press,HIGH_CONFIDENCE,0.67,Hips,full legs,Lever (plate loaded),Machine,,video/full legs/gif-female/Leg press femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
3117,Leg Presses: Seated Leg Press,leg-press-seated-leg-press,551,Leg Press,leg-press,HIGH_CONFIDENCE,0.67,Hips,full legs,Lever (plate loaded),Machine,,video/full legs/gif-female/Leg press femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
3118,Lying Hip Extension,lying-hip-extension,,,,UNMATCHED,0.00,Hips,,Lever (plate loaded),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3119,Reverse Hyper-extension,reverse-hyper-extension,,,,UNMATCHED,0.00,Hips,,Lever (plate loaded),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3120,Hip Extensions,hip-extension,,,,UNMATCHED,0.00,Hips,,Lever (selectorized),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3121,Hip Extensions: Bent-over,hip-extension-bent-over,,,,UNMATCHED,0.00,Hips,,Lever (selectorized),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3122,Hip Extensions: Lying,hip-extension-lying,,,,UNMATCHED,0.00,Hips,,Lever (selectorized),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3123,Hip Extensions: Standing alternative machine,hip-extension-standing-alternative-machine,,,,UNMATCHED,0.00,Hips,,Lever (selectorized),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3124,Glute Kickback: Bent-over,glute-kick-back-bent-over,,,,UNMATCHED,0.00,Hips,,Lever (selectorized),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3125,Glute Kickback: Kneeling,glute-kick-back-kneeling,,,,UNMATCHED,0.00,Hips,,Lever (selectorized),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3126,Glute Kickback: Standing,glute-kick-back-standing,,,,UNMATCHED,0.00,Hips,,Lever (selectorized),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3127,Squat: V-Squat,squat-v-squat,,,,UNMATCHED,0.00,Hips,,Lever (selectorized),,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3128,Squat: Hack Squat,squat-hack-squat,521,Hack Squat,hack-squat,REVIEW,0.74,Hips,full legs,Sled,Barbell,,video/full legs/gif-female/Hack squat femme.gif,CONFLICT,candidate similarity score 1.00; incompatible  equipment
3129,Single Leg Squat,single-leg-squat,,,,UNMATCHED,0.00,Hips,,Weighted,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3130,Split Squat: Single Leg Split Squat,split-squat-single-leg-split-squat,527,Single Leg Dumbbell Squat,single-leg-dumbbell-squat,REVIEW,0.60,Hips,full legs,Body Weight,Dumbbell,,video/full legs/gif-male/Single-leg dumbbell squat male.gif,CONFLICT,candidate similarity score 0.60; incompatible  equipment
3131,Single Leg Stiff Leg Deadlift,single-leg-stiff-leg-deadlift,,,,UNMATCHED,0.00,Hips,,Body Weight,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
3132,Single Leg Squat (leg wrapped),single-leg-squat-leg-wrapped,,,,UNMATCHED,0.00,Hips,,Self-assisted,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
